NYSE_ED,http://en.wikipedia.org/wiki/Consolidated_Edison
NYSE_STZ,http://en.wikipedia.org/wiki/Constellation_Brands
NYSE_GLW,http://en.wikipedia.org/wiki/Corning_Inc.
NASDAQ_COST,http://en.wikipedia.org/wiki/Costco_Co.
NYSE_CCI,http://en.wikipedia.org/wiki/Crown_Castle_International_Corp.
NYSE_CSX,http://en.wikipedia.org/wiki/CSX_Corp.
NYSE_CMI,http://en.wikipedia.org/wiki/Cummins_Inc.
NYSE_CVS,http://en.wikipedia.org/wiki/CVS_Caremark_Corp.
NYSE_DHI,http://en.wikipedia.org/wiki/D._R._Horton
NYSE_DHR,http://en.wikipedia.org/wiki/Danaher_Corp.
NYSE_DRI,http://en.wikipedia.org/wiki/Darden_Restaurants
NYSE_DVA,http://en.wikipedia.org/wiki/DaVita_Inc.
NYSE_DE,http://en.wikipedia.org/wiki/Deere_&_Co.
NYSE_DLPH,http://en.wikipedia.org/wiki/Delphi_Automotive
NYSE_DAL,http://en.wikipedia.org/wiki/Delta_Air_Lines
NASDAQ_XRAY,http://en.wikipedia.org/wiki/Dentsply_International
NYSE_DVN,http://en.wikipedia.org/wiki/Devon_Energy_Corp.
NYSE_DO,http://en.wikipedia.org/wiki/Diamond_Offshore_Drilling
NYSE_DFS,http://en.wikipedia.org/wiki/Discover_Financial
NASDAQ_DISCA,http://en.wikipedia.org/wiki/Discovery_Communications-A
NASDAQ_DISCK,http://en.wikipedia.org/wiki/Discovery_Communications-C
NYSE_DG,http://en.wikipedia.org/wiki/Dollar_General
NASDAQ_DLTR,http://en.wikipedia.org/wiki/Dollar_Tree
NYSE_D,http://en.wikipedia.org/wiki/Dominion_Resources
NYSE_DOV,http://en.wikipedia.org/wiki/Dover_Corp.
NYSE_DOW,http://en.wikipedia.org/wiki/Dow_Chemical
NYSE_DPS,http://en.wikipedia.org/wiki/Dr_Pepper_Snapple_Group
NYSE_DTE,http://en.wikipedia.org/wiki/DTE_Energy_Co.
NYSE_DD,http://en.wikipedia.org/wiki/Du_Pont_(E.I.)
NYSE_DUK,http://en.wikipedia.org/wiki/Duke_Energy
NYSE_DNB,http://en.wikipedia.org/wiki/Dun_&_Bradstreet
NASDAQ_ETFC,http://en.wikipedia.org/wiki/E*Trade
NYSE_EMN,http://en.wikipedia.org/wiki/Eastman_Chemical
NYSE_ETN,http://en.wikipedia.org/wiki/Eaton_Corporation
NASDAQ_EBAY,http://en.wikipedia.org/wiki/eBay_Inc.
NYSE_ECL,http://en.wikipedia.org/wiki/Ecolab_Inc.
NYSE_EIX,http://en.wikipedia.org/wiki/Edison_Int'l
NYSE_EW,http://en.wikipedia.org/wiki/Edwards_Lifesciences
NASDAQ_EA,http://en.wikipedia.org/wiki/Electronic_Arts
NYSE_EMC,http://en.wikipedia.org/wiki/EMC_Corp.
NYSE_EMR,http://en.wikipedia.org/wiki/Emerson_Electric_Company
NASDAQ_ENDP,http://en.wikipedia.org/wiki/Endo_International
NYSE_ESV,http://en.wikipedia.org/wiki/Ensco_plc
NYSE_ETR,http://en.wikipedia.org/wiki/Entergy_Corp.
NYSE_EOG,http://en.wikipedia.org/wiki/EOG_Resources
NYSE_EQT,http://en.wikipedia.org/wiki/EQT_Corporation
NYSE_EFX,http://en.wikipedia.org/wiki/Equifax_Inc.
NASDAQ_EQIX,http://en.wikipedia.org/wiki/Equinix
NYSE_EQR,http://en.wikipedia.org/wiki/Equity_Residential
NYSE_ESS,http://en.wikipedia.org/wiki/Essex_Property_Trust_Inc
NYSE_EL,http://en.wikipedia.org/wiki/Estee_Lauder_Cos.
NYSE_ES,http://en.wikipedia.org/wiki/Eversource_Energy
NYSE_EXC,http://en.wikipedia.org/wiki/Exelon_Corp.
NASDAQ_EXPE,http://en.wikipedia.org/wiki/Expedia_Inc.
NASDAQ_EXPD,http://en.wikipedia.org/wiki/Expeditors_Int'l
NASDAQ_ESRX,http://en.wikipedia.org/wiki/Express_Scripts
NYSE_XOM,http://en.wikipedia.org/wiki/Exxon_Mobil_Corp.
NASDAQ_FFIV,http://en.wikipedia.org/wiki/F5_Networks
NASDAQ_FB,http://en.wikipedia.org/wiki/Facebook
NASDAQ_FAST,http://en.wikipedia.org/wiki/Fastenal_Co
NYSE_FDX,http://en.wikipedia.org/wiki/FedEx_Corporation
NYSE_FIS,http://en.wikipedia.org/wiki/Fidelity_National_Information_Services
NASDAQ_FITB,http://en.wikipedia.org/wiki/Fifth_Third_Bancorp
NASDAQ_FSLR,http://en.wikipedia.org/wiki/First_Solar_Inc
NYSE_FE,http://en.wikipedia.org/wiki/FirstEnergy_Corp
NASDAQ_FISV,http://en.wikipedia.org/wiki/Fiserv_Inc
NASDAQ_FLIR,http://en.wikipedia.org/wiki/FLIR_Systems
NYSE_FLS,http://en.wikipedia.org/wiki/Flowserve_Corporation
NYSE_FLR,http://en.wikipedia.org/wiki/Fluor_Corp.
NYSE_FMC,http://en.wikipedia.org/wiki/FMC_Corporation
NYSE_FTI,http://en.wikipedia.org/wiki/FMC_Technologies_Inc.
NYSE_F,http://en.wikipedia.org/wiki/Ford_Motor
NASDAQ_FOSL,http://en.wikipedia.org/wiki/Fossil,_Inc.
NYSE_BEN,http://en.wikipedia.org/wiki/Franklin_Resources
NYSE_FCX,http://en.wikipedia.org/wiki/Freeport-McMoran_Cp_&_Gld
NASDAQ_FTR,http://en.wikipedia.org/wiki/Frontier_Communications
NYSE_GME,http://en.wikipedia.org/wiki/GameStop_Corp.
NYSE_GPS,http://en.wikipedia.org/wiki/Gap_(The)
NASDAQ_GRMN,http://en.wikipedia.org/wiki/Garmin_Ltd.
NYSE_GD,http://en.wikipedia.org/wiki/General_Dynamics
NYSE_GE,http://en.wikipedia.org/wiki/General_Electric
NYSE_GGP,http://en.wikipedia.org/wiki/General_Growth_Properties_Inc.
NYSE_GIS,http://en.wikipedia.org/wiki/General_Mills
NYSE_GM,http://en.wikipedia.org/wiki/General_Motors
NYSE_GPC,http://en.wikipedia.org/wiki/Genuine_Parts
NASDAQ_GILD,http://en.wikipedia.org/wiki/Gilead_Sciences
NYSE_GS,http://en.wikipedia.org/wiki/Goldman_Sachs_Group
NASDAQ_GT,http://en.wikipedia.org/wiki/Goodyear_Tire_&_Rubber
NYSE_GWW,http://en.wikipedia.org/wiki/Grainger_(W.W.)_Inc.
NYSE_HAL,http://en.wikipedia.org/wiki/Halliburton_Co.
NYSE_HBI,http://en.wikipedia.org/wiki/Hanesbrands_Inc
NYSE_HOG,http://en.wikipedia.org/wiki/Harley-Davidson
NYSE_HAR,http://en.wikipedia.org/wiki/Harman_Int'l_Industries
NYSE_HRS,http://en.wikipedia.org/wiki/Harris_Corporation
NYSE_HIG,http://en.wikipedia.org/wiki/Hartford_Financial_Svc.Gp.
NASDAQ_HAS,http://en.wikipedia.org/wiki/Hasbro_Inc.
NYSE_HCA,http://en.wikipedia.org/wiki/HCA_Holdings
NYSE_HCP,http://en.wikipedia.org/wiki/HCP_Inc.
NYSE_HP,http://en.wikipedia.org/wiki/Helmerich_&_Payne
NYSE_HES,http://en.wikipedia.org/wiki/Hess_Corporation
NYSE_HPE,http://en.wikipedia.org/wiki/Hewlett_Packard_Enterprise
NYSE_HD,http://en.wikipedia.org/wiki/Home_Depot
NYSE_HON,http://en.wikipedia.org/wiki/Honeywell_Int'l_Inc.
NYSE_HRL,http://en.wikipedia.org/wiki/Hormel_Foods_Corp.
NYSE_HST,http://en.wikipedia.org/wiki/Host_Hotels_&_Resorts
NYSE_HPQ,http://en.wikipedia.org/wiki/HP_Inc.
NYSE_HUM,http://en.wikipedia.org/wiki/Humana_Inc.
NASDAQ_HBAN,http://en.wikipedia.org/wiki/Huntington_Bancshares
NYSE_ITW,http://en.wikipedia.org/wiki/Illinois_Tool_Works
NASDAQ_ILMN,http://en.wikipedia.org/wiki/Illumina_(company)
NYSE_IR,http://en.wikipedia.org/wiki/Ingersoll-Rand_PLC
NASDAQ_INTC,http://en.wikipedia.org/wiki/Intel_Corp.
NYSE_ICE,http://en.wikipedia.org/wiki/Intercontinental_Exchange
NYSE_IBM,http://en.wikipedia.org/wiki/International_Bus._Machines
NYSE_IP,http://en.wikipedia.org/wiki/International_Paper
NYSE_IPG,http://en.wikipedia.org/wiki/Interpublic_Group
NYSE_IFF,http://en.wikipedia.org/wiki/Intl_Flavors_&_Fragrances
NASDAQ_INTU,http://en.wikipedia.org/wiki/Intuit_Inc.
NASDAQ_ISRG,http://en.wikipedia.org/wiki/Intuitive_Surgical_Inc.
NYSE_IVZ,http://en.wikipedia.org/wiki/Invesco_Ltd.
NYSE_IRM,http://en.wikipedia.org/wiki/Iron_Mountain_Incorporated
