"NASDAQ_CERN","http://en.wikipedia.org/wiki/Cerner","Cerner","0","0","41610809.0","0.106123811113","0.106123811113"
"NYSE_CF","http://en.wikipedia.org/wiki/CF_Industries_Holdings_Inc","CF Industries","0","0","56194518.0","0.130734966592","0.130734966592"
"NYSE_SCHW","http://en.wikipedia.org/wiki/Charles_Schwab_Corporation","Charles Schwab Corporation","3","42130","228480597.0","0.0686274509804","0.0686274509804"
"NYSE_CHK","http://en.wikipedia.org/wiki/Chesapeake_Energy","Chesapeake Energy","0","0","394553655.0","-0.0272851296044","0.0272851296044"
"NYSE_CVX","http://en.wikipedia.org/wiki/Chevron_Corp.","Chevron Corporation","9","752952","223262566.0","0.152129817444","0.152129817444"
"NYSE_CMG","http://en.wikipedia.org/wiki/Chipotle_Mexican_Grill","Chipotle Mexican Grill","29","2532572","13686888.0","-0.111100312392","0.111100312392"
"NYSE_CB","http://en.wikipedia.org/wiki/Chubb_Corp.","Chubb Corp.","0","0","27173958.0","0.0546269873624","0.0546269873624"
"NYSE_CI","http://en.wikipedia.org/wiki/CIGNA_Corp.","Cigna","31","589664","39005193.0","-0.00725818397274","0.00725818397274"
"NYSE_XEC","http://en.wikipedia.org/wiki/Cimarex_Energy","Cimarex Energy","0","0","29027608.0","0.152029664325","0.152029664325"
"NASDAQ_CINF","http://en.wikipedia.org/wiki/Cincinnati_Financial","Cincinnati Financial","1","3789","13649536.0","0.119516728625","0.119516728625"
"NASDAQ_CTAS","http://en.wikipedia.org/wiki/Cintas_Corporation","Cintas","1","20195","13724944.0","0.0855976676385","0.0855976676385"
"NASDAQ_CSCO","http://en.wikipedia.org/wiki/Cisco_Systems","Cisco Systems","24","1540012","497507217.0","0.0992570013336","0.0992570013336"
"NYSE_C","http://en.wikipedia.org/wiki/Citigroup_Inc.","Citigroup","6","651512","388258915.0","0.0717597258617","0.0717597258617"
"NASDAQ_CTXS","http://en.wikipedia.org/wiki/Citrix_Systems","Citrix Systems","10","430576","39499351.0","0.185046189376","0.185046189376"
"NYSE_CLX","http://en.wikipedia.org/wiki/The_Clorox_Company","Clorox","2","48439","21257189.0","0.0554834242188","0.0554834242188"
"NASDAQ_CME","http://en.wikipedia.org/wiki/CME_Group_Inc.","CME Group","0","0","30723581.0","0.0186543023507","0.0186543023507"
"NYSE_CMS","http://en.wikipedia.org/wiki/CMS_Energy","CMS Energy","0","0","48432403.0","0.0212344280861","0.0212344280861"
"NYSE_COH","http://en.wikipedia.org/wiki/Coach_Inc.","Coach, Inc.","3","52890","96338071.0","0.0784652609748","0.0784652609748"
"NYSE_KO","http://en.wikipedia.org/wiki/The_Coca_Cola_Company","The Coca-Cola Company","17","621498","363625719.0","0.0555832502493","0.0555832502493"
"NYSE_CCE","http://en.wikipedia.org/wiki/Coca-Cola_Enterprises","Coca-Cola Enterprises","0","0","39357116.0","0.0618407445708","0.0618407445708"
"NASDAQ_CTSH","http://en.wikipedia.org/wiki/Cognizant_Technology_Solutions","Cognizant","14","472380","67882345.0","0.0883668903803","0.0883668903803"
